Date,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms)
2017-01-16,1593.25,,,,,,,,,,,,,,,,
2017-01-17,1754.9669189453125,1336.5928955078125,,,,,,,,7236,75.0,75.0,75.0,,72098744,2541942,
2017-01-18,1791.256591796875,2585.809814453125,,,,,,,,7476,,,,,79731182,3101878,
2017-01-19,1912.799072265625,3135.04296875,,,,,,,,10433,,,,,80641555,5107183,
2017-01-20,1868.559326171875,2873.6064453125,,,,,,,,8595,,,,,81713640,4377279,
2017-01-21,1832.5447998046875,3378.28173828125,12.960498809814453,77.71501159667969,12.96245288848877,77.72093200683594,,,,6928,,,,,81966072,3783087,
2017-01-22,1880.55078125,3494.51611328125,12.961981773376465,77.72079467773438,12.962430000305176,77.72221374511719,1.9106489419937134,1.9106489419937134,1.9106489419937134,7130,,,,,81052850,4575126,
2017-01-23,1791.96875,2458.9375,12.958269119262695,77.71632385253906,12.958269119262695,77.71632385253906,,,,6614,,,,,82927274,3113632,
2017-01-24,1857.6639404296875,3300.765380859375,,,,,,,,6693,,,,,80875822,4197522,
2017-01-25,1758.26611328125,2136.0400390625,12.962162017822266,77.7198486328125,12.963713645935059,77.72132110595703,1.1528276205062866,1.3233507871627808,0.9223822355270386,6195,,,,,83415792,2557581,
2017-01-26,1746.3135986328125,1665.1424560546875,12.884153366088867,77.65714263916016,12.962116241455078,77.72106170654297,6.800498962402344,16.686779022216797,0.5409730672836304,3445,,,,,74816543,2360376,
2017-01-27,1999.545654296875,2680.515625,12.962361335754395,74.36473846435547,16.433990478515625,77.72069549560547,14.207954406738281,25.524560928344727,0.5033983588218689,12348,,,,,36623753,6538400,
2017-01-28,1649.308349609375,447.1755065917969,18.183584213256836,73.85945129394531,18.563196182250977,73.95398712158203,1.576414704322815,17.1999568939209,0.5059719681739807,2040,,,,,60332230,759907,
2017-01-29,1706.000732421875,561.9853515625,18.547693252563477,73.78614807128906,18.595895767211914,73.92840576171875,0.5416649580001831,4.325211048126221,0.5018541812896729,3780,,,,,68231569,1695258,
2017-01-30,1719.6007080078125,925.06103515625,14.909123420715332,73.85917663574219,18.67718505859375,75.28082275390625,2.979945659637451,19.187299728393555,0.5013394355773926,3693,,,,,27152852,1919648,
2017-01-31,1833.12451171875,2383.73681640625,14.027495384216309,76.57814025878906,14.027658462524414,76.57840728759766,,,,7823,,,,,59620556,3792654,
2017-02-01,1857.0955810546875,2328.62158203125,,,,,,,,7949,,,,,81133878,4188147,
2017-02-02,1846.4234619140625,2968.93896484375,,,,,,,,7335,,,,,81962556,4012066,
2017-02-03,2091.615234375,6719.3037109375,,,,,,,,11809,,,,,74333206,8057437,
2017-02-04,1770.83154296875,1379.841552734375,,,,,,,,3344,,,,,83129691,2764889,
2017-02-05,1743.8818359375,1901.4857177734375,12.960498809814453,77.71578979492188,12.968135833740234,77.72097778320312,,,,4139,,,,,81530032,2320254,
2017-02-06,1603.25,,,,,,,,,,,,,,86400000,,
2017-02-07,1695.625,977.143798828125,,,,,,,,3863,,,,,83983519,1524078,
2017-02-08,1858.3585205078125,2319.92529296875,,,,,,,,9092,,,,,80734314,4208982,
2017-02-09,1851.233154296875,2370.98828125,12.957886695861816,77.71636962890625,12.962069511413574,77.72101593017578,,,,7158,,,,,80033391,4091421,
2017-02-10,1901.656005859375,3056.90087890625,12.962065696716309,77.72093200683594,12.962069511413574,77.72101593017578,,,,8484,,,,595968,78913482,4286404,
2017-02-11,1955.5,4274.8125,,,,,,,,10083,,,,,79019735,5811697,
2017-02-12,1863.017822265625,2832.919677734375,12.954415321350098,77.60720825195312,12.983942031860352,77.72136688232422,2.009042739868164,20.690288543701172,0.5028836131095886,8180,,,,,73367995,4285854,
2017-02-13,1769.173095703125,772.8720092773438,,,,,,,,7213,,,,,81439335,2737529,
2017-02-14,1887.25390625,2223.388427734375,,,,,,,,8523,,,,,80452371,4685723,
2017-02-15,1946.14794921875,2846.179443359375,,,,,,,,9993,,,,,77231011,5657403,
2017-02-16,1776.951171875,1350.627685546875,12.891898155212402,77.63782501220703,12.892303466796875,77.63816833496094,0.6452043056488037,0.7118608355522156,0.5785477757453918,10375,,,,,69594752,2865860,
2017-02-17,1899.20263671875,832.0994873046875,,,,,,,,8382,,,,,80176056,4882860,
2017-02-18,1855.6767578125,1359.39404296875,12.954355239868164,77.72039031982422,12.962069511413574,77.73191833496094,3.169910192489624,12.004866600036621,0.5219283103942871,9988,,,,,71049935,4164732,
2017-02-19,1809.402099609375,1113.3873291015625,,,,,,,,7768,,,,,75659104,3401259,
2017-02-20,1881.7197265625,1307.51806640625,,,,,,,,12293,,,,,70681694,4594416,
2017-02-21,1985.348388671875,1408.216552734375,,,,,,,,16293,,,,,76087259,6304156,
2017-02-22,1819.19921875,1223.4307861328125,,,,,,,,9197,,,,,80173813,3562898,
2017-02-23,2027.267822265625,4606.41015625,12.961701393127441,77.72047424316406,12.964226722717285,77.72257232666016,1.5482350587844849,2.1443328857421875,0.5286197066307068,11538,,,,,77312520,6995784,
2017-02-24,2356.280029296875,4842.4482421875,12.266304969787598,77.71489715576172,12.969027519226074,78.79308319091797,3.610950231552124,23.19595718383789,0.5152369737625122,14600,,,,1069007,46436405,11281580,
2017-02-25,1942.377685546875,3014.514892578125,11.936003684997559,79.04126739501953,12.265296936035156,79.84928131103516,2.0766923427581787,22.99264144897461,0.5033983588218689,11222,,,,,54198237,5595195,
2017-02-26,1615.139404296875,30.19925880432129,11.866127014160156,77.70992279052734,12.968111038208008,79.83340454101562,2.8592379093170166,16.292503356933594,0.5008247494697571,904,,,,,50845272,196161,
2017-02-27,1956.4783935546875,1583.1075439453125,,,,,,,,9502,,,,,79242376,5827841,
2017-02-28,1938.6932373046875,2069.506103515625,,,,,,,,11255,,,,,76596030,5534408,
2017-03-01,1783.680908203125,409.1334228515625,,,,,,,,8207,,,,,81273453,2976893,
2017-03-02,1867.114013671875,674.1153564453125,,,,,,,,9681,,,,,80218014,4353439,
2017-03-03,1946.1793212890625,3175.6162109375,12.959837913513184,73.84888458251953,19.876306533813477,77.70858764648438,5.489417552947998,13.482633590698242,0.5183252692222595,8797,,,,,44132859,5574739,
2017-03-04,1654.3526611328125,809.7340698242188,,,,,,,,2753,,,,,81372276,843133,
2017-03-05,1802.046142578125,1292.689697265625,20.143299102783203,74.23321533203125,20.143526077270508,74.23721313476562,0.6846835017204285,0.8250997066497803,0.5059719681739807,6979,,,,1758441,78208745,1400571,
2017-03-06,1885.296875,94.0716323852539,,,,,,,,4273,,,,4105053,67893850,266178,
2017-03-07,1660.6729736328125,555.824462890625,,,,,,,,1736,,,,,82511716,947409,
2017-03-08,1612.037109375,54.824249267578125,,,,,,,,1657,,,,,84957559,144977,
2017-03-09,1997.886474609375,3497.02392578125,,,,,,,,10394,,,,,65957076,6511025,
2017-03-10,1851.92626953125,2303.07080078125,19.871917724609375,74.13724517822266,19.888303756713867,74.16858673095703,3.0519440174102783,18.68132781982422,0.5749447345733643,6597,,,,,65774052,4102861,
2017-03-11,1779.095703125,161.08407592773438,18.605112075805664,73.7906723022461,18.757709503173828,73.85881042480469,7.152440547943115,17.692031860351562,0.5142074823379517,2344,,,,2273096,44548443,471880,
2017-03-12,1723.3876953125,938.1021728515625,18.479366302490234,73.75836944580078,18.61193084716797,73.8482437133789,4.251336097717285,20.468957901000977,0.5049424767494202,3671,,,,,33562603,1970633,
2017-03-13,1947.0711669921875,3225.24072265625,12.955578804016113,76.58335876464844,14.016975402832031,77.71835327148438,8.402159690856934,23.75597381591797,0.5250166654586792,9455,,,,,52971781,5672633,
2017-03-14,1791.2646484375,1100.207763671875,12.96703815460205,77.71073913574219,12.967485427856445,77.71129608154297,,,,7496,,,,,82209138,3102013,
2017-03-15,1634.76611328125,201.76490783691406,,,,,,,,4037,,,,,85252813,519979,
2017-03-16,1750.130615234375,14.778360366821289,12.968427658081055,77.71538543701172,12.970810890197754,77.71735382080078,,,,7918,,,,,80138921,2423353,
2017-03-17,1759.762451171875,2152.420654296875,,,,,,,,4300,,,,,81750614,2582266,
2017-03-18,1917.4840087890625,2941.2255859375,,,,,,,,8003,,,,,77883383,5184479,
2017-03-19,1749.688720703125,2125.31591796875,12.969491004943848,77.71538543701172,12.970810890197754,77.71735382080078,,,,4536,,,,,81875253,2416062,
2017-03-20,1875.202880859375,1798.3907470703125,,,,,,,,9299,,,,,79992095,4486895,
2017-03-21,1882.48388671875,2167.9208984375,,,,,,,,8164,,,,,80594390,4607019,
2017-03-22,1869.053955078125,2434.29638671875,,,,,,,,9400,,,,,79732880,3724419,281992
2017-03-23,1871.953369140625,1420.8594970703125,,,,,,,,8152,,,,,81875279,3928288,186502
2017-03-24,1975.224609375,3146.74755859375,,,,,,,,12226,,,,,65458902,6137133,
2017-03-25,1796.2821044921875,2612.9130859375,12.960688591003418,77.71572875976562,12.96923828125,77.71634674072266,1.4107310771942139,3.018845796585083,0.6531825065612793,6375,,,,,76998059,3184802,
2017-03-26,1962.8829345703125,4877.2080078125,,,,,,,,9521,,,,,74497818,4788859,334050
2017-03-27,1955.00634765625,3095.76220703125,12.967921257019043,77.71534729003906,12.970810890197754,77.7172622680664,,,,10489,,,,,79336685,5803556,
2017-03-28,1894.2579345703125,2270.9990234375,12.95666217803955,77.71502685546875,12.970810890197754,77.71713256835938,,,,10443,,,,,80825490,4190648,248967
2017-03-29,1674.434814453125,821.4363403320312,12.96729564666748,77.71538543701172,12.970810890197754,77.71735382080078,,,,1986,,,,,84528993,1174464,
2017-03-30,1841.2783203125,3001.615966796875,12.957653999328613,77.71453857421875,12.969667434692383,77.71842956542969,,,,8519,,,,,80617825,3526064,124961
2017-03-31,1730.980712890625,823.8820190429688,12.956754684448242,77.71511840820312,12.970806121826172,77.71807098388672,,,,4466,,,,,80699366,2107403,
2017-04-01,1676.0860595703125,1191.5062255859375,12.967448234558105,77.71529388427734,12.971169471740723,77.71735382080078,0.8105148673057556,1.1380507946014404,0.5008247494697571,2841,,,,,85036713,1201706,
2017-04-02,1835.154541015625,2830.5654296875,12.956056594848633,77.7136001586914,12.971169471740723,77.71842956542969,,,,6332,,,,,77745755,3826147,
2017-04-03,1789.85546875,1569.5631103515625,12.956844329833984,77.71529388427734,12.971169471740723,77.71762084960938,,,,6232,,,,,82006544,3078762,
2017-04-04,1954.1177978515625,3019.321044921875,12.957785606384277,77.71430969238281,12.970806121826172,77.71735382080078,,,,9233,,,,,79977979,4956004,351174
2017-04-05,1810.1259765625,1714.355224609375,12.957785606384277,77.7155532836914,12.971169471740723,77.71735382080078,,,,7862,,,,,78750249,2402475,394890
2017-04-06,1721.103271484375,288.8072509765625,12.954766273498535,77.71253204345703,12.969663619995117,77.74095916748047,,,,4780,,,,,78748053,1944441,
2017-04-07,1687.79931640625,1037.70751953125,12.967950820922852,77.71560668945312,12.9692964553833,77.71717071533203,,,,2214,,,,,84251431,385214,380508
2017-04-08,1778.71533203125,2604.56884765625,12.96827507019043,77.63155364990234,13.030799865722656,77.7172622680664,,,,4482,,,,,70107117,2894966,
2017-04-09,1934.525634765625,5124.94287109375,13.005934715270996,77.55668640136719,13.047039985656738,77.63441467285156,2.2991483211517334,17.580337524414062,0.5028836131095886,10310,,,,,74691833,5465643,
2017-04-10,1758.5205078125,1773.1651611328125,,,,,,,,5905,,,,,81945323,2561778,
2017-04-11,1884.80517578125,2567.888427734375,12.94803524017334,77.70624542236328,12.948241233825684,77.70789337158203,2.62416410446167,4.920229911804199,1.008340835571289,9026,,,,,72563736,3591211,351306
2017-04-12,1869.184814453125,1369.2254638671875,,,,,,,,9254,,,,,81076899,4387602,
2017-04-13,1967.2313232421875,2525.465087890625,,,,,,,,12042,,,,,78180627,6005252,
2017-04-14,1666.151611328125,497.078369140625,12.963178634643555,77.71086883544922,12.969338417053223,77.71625518798828,2.2628982067108154,5.467894077301025,0.5697975158691406,2236,,,,,79996932,1037800,
2017-04-15,1874.585693359375,1839.903564453125,,,,,,,,8608,,,,,74483213,4476711,
2017-04-16,1706.89697265625,826.6182250976562,,,,,,,,4793,,,,,81914466,1710049,
2017-04-17,1942.4482421875,1520.9833984375,,,,,,,,12363,,,,,79290823,5596362,
2017-04-18,1603.25,,,,,,,,,,,,,,86400000,,
2017-04-19,1620.95751953125,141.07293701171875,,,,,,,,926,,,,,82344692,292157,
2017-04-20,1942.04345703125,2957.018310546875,,,,,,,,8211,,,,,79069150,5589684,
2017-04-21,1973.95263671875,2345.59619140625,,,,,,,,11345,,,,,78713138,6116144,
2017-04-22,1889.748046875,2505.885009765625,12.90701675415039,77.60282135009766,12.969212532043457,77.71633911132812,0.9525679349899292,8.988594055175781,0.5147222280502319,8257,,,,,64390887,4726875,
2017-04-23,2120.496337890625,5436.10205078125,12.954482078552246,77.59227752685547,12.98412799835205,77.71841430664062,3.1768505573272705,21.45516586303711,0.5028836131095886,12897,,,,,67377748,8523914,
2017-04-24,1888.250732421875,2110.11279296875,,,,,,,,9509,,,,,80636128,4702170,
2017-04-25,1825.608154296875,1602.6273193359375,,,,,,,,9362,,,,,81668700,3668638,
2017-04-26,1869.1920166015625,2571.9384765625,,,,,,,,9486,,,,,77154171,4382242,
2017-04-27,1760.4075927734375,1361.24560546875,12.968846321105957,77.71595001220703,12.969524383544922,77.71647644042969,1.8275212049484253,2.8026626110076904,1.32283616065979,8223,,,,,80929112,2592915,
2017-04-28,1863.4716796875,1059.6112060546875,,,,,,,,8864,,,,,79070634,4293340,
2017-04-29,1762.988525390625,1899.8719482421875,12.964590072631836,77.71009826660156,12.970181465148926,77.71663665771484,1.0200163125991821,4.567645072937012,0.5327374935150146,5292,,,,,82365209,2635492,
2017-04-30,2090.371826171875,3543.94921875,12.896904945373535,77.56346893310547,13.031272888183594,77.6341781616211,1.637886881828308,22.602481842041016,0.5070013999938965,10266,,,,1232812,61706591,6719359,
2017-05-01,2037.996337890625,6046.8212890625,12.962601661682129,77.71316528320312,12.969612121582031,77.71821594238281,1.0440425872802734,2.2189674377441406,0.5183252692222595,10878,,,,,74987167,7172785,
2017-05-02,1728.644775390625,339.6941223144531,,,,,,,,6347,,,,,82014347,2068862,
2017-05-03,1806.9593505859375,2609.158203125,,,,,,,,6872,,,,,80988947,3360957,
2017-05-04,1869.53076171875,1618.9949951171875,,,,,,,,6987,,,,,78937707,4393316,
2017-05-05,1784.966552734375,1030.7833251953125,12.96858024597168,77.7157211303711,12.970555305480957,77.71647644042969,2.188570737838745,5.221857070922852,0.8966460824012756,5174,,,,,81658528,2998107,
2017-05-06,1959.98681640625,4218.15380859375,,,,,,,,12728,,,,,73733045,5885727,
2017-05-07,2065.064453125,6060.0869140625,12.965106010437012,77.71238708496094,12.969813346862793,77.71632385253906,0.8087968826293945,2.395002603530884,0.5095750093460083,11528,,,,,75647954,7619383,
2017-05-08,1967.26171875,3486.061767578125,,,,,,,,8912,,,,728944,80060665,5226697,
2017-05-09,1978.765869140625,1776.3955078125,12.969316482543945,77.71613311767578,12.969383239746094,77.71617889404297,1.4449539184570312,2.563831329345703,1.0186352729797363,10260,,,,,78958761,6195558,
2017-05-10,1738.176025390625,897.0670166015625,12.95747184753418,77.71538543701172,12.970722198486328,77.71794128417969,,,,6380,,,,,80684608,2226114,
2017-05-11,1885.98193359375,2899.59033203125,,,,,,,,10757,,,,,77924859,4664733,
2017-05-12,2012.087646484375,3492.10400390625,,,,,,,,11090,,,,,75866778,6745324,
2017-05-13,1842.493408203125,2554.82177734375,,,,,,,,6350,,,,,74682924,3947225,
2017-05-14,1981.715087890625,3775.357177734375,12.963852882385254,77.71636199951172,12.988748550415039,77.72865295410156,4.266119480133057,7.2030229568481445,0.6315641403198242,9529,,,,,69062378,6244216,
2017-05-15,1885.2459716796875,1994.5657958984375,,,,,,,,8136,,,,,78833564,4652591,
2017-05-16,2052.31787109375,3464.342041015625,,,,,,,,12960,,,,,75927186,7409074,
2017-05-17,1801.8602294921875,753.8250122070312,,,,,,,,6926,,,,,79038364,3276828,
2017-05-18,1882.7489013671875,1133.2569580078125,,,,,,,,10559,,,,,80318407,4611395,
2017-05-19,1663.7109375,120.22066497802734,12.96681022644043,75.71259307861328,14.564787864685059,77.58779907226562,2.1963484287261963,7.19478702545166,0.6315641403198242,2114,,,,,30675405,997534,
2017-05-20,2102.463134765625,1834.8419189453125,18.446731567382812,73.83460998535156,19.956344604492188,73.94649505615234,5.332594394683838,16.12058448791504,0.5013394355773926,6629,,,,4352695,40579148,3584494,
2017-05-21,1834.55322265625,1771.9498291015625,,,,,,,,8235,,,,,77961029,3816225,
2017-05-22,1689.88818359375,595.523193359375,,,,,,,,4239,,,,,79257204,1429427,
2017-05-23,1775.4161376953125,2355.029052734375,,,,,,,,6166,,,,,80167159,2840533,
2017-05-24,1702.6153564453125,943.0997924804688,,,,,,,,4415,,,,,80884776,1631770,
2017-05-25,1682.49169921875,672.8978881835938,19.846529006958008,73.96905517578125,19.84666633605957,73.96942901611328,1.544694423675537,3.7013676166534424,0.8611302971839905,6054,,,,,65613696,1307393,
2017-05-26,1764.4920654296875,521.1347045898438,,,,,,,,3607,,,,1342901,74587210,1225084,
2017-05-27,1745.106201171875,1787.8031005859375,21.016054153442383,75.56331634521484,21.017250061035156,75.56365203857422,0.9903634786605835,3.0430378913879395,0.5358258485794067,4141,,,,,49434204,2340454,
2017-05-28,1603.249755859375,,,,,,,,,1552,,,,,75592684,,
2017-05-29,1684.1177978515625,769.0552978515625,,,,,,,,2257,,,,,30167844,1334220,
2017-05-30,1843.9423828125,3247.175048828125,12.980342864990234,76.73887634277344,13.839539527893066,77.57787322998047,0.8072548508644104,2.1700689792633057,0.5018541812896729,6177,,,,,54631526,3971134,
2017-05-31,1939.61474609375,2406.01318359375,,,,,,,,10842,,,,,77458386,5549614,
2017-06-01,1864.71337890625,2081.345458984375,,,,,,,,7818,,,,,79646641,4313830,
2017-06-02,1956.935791015625,3658.91943359375,,,,,,,,10542,,,,,80454959,5835390,
2017-06-03,1845.22509765625,650.1492919921875,12.969202995300293,77.63369750976562,13.030855178833008,77.71617889404297,,,,2853,,,,1997090,77460959,1857918,
2017-06-04,1810.6298828125,2386.682861328125,12.99750804901123,77.41790008544922,13.333885192871094,77.69567108154297,3.96091628074646,22.445491790771484,0.5327374935150146,8321,,,,,61065789,3421519,
2017-06-05,1763.61083984375,693.4070434570312,,,,,,,,6112,,,,,75126697,2645761,
2017-06-06,1789.224365234375,1171.3466796875,,,,,,,,5538,,,,,79615910,3068352,
2017-06-07,1943.54345703125,2629.468505859375,12.968976974487305,77.71550750732422,12.969405174255371,77.71607208251953,0.5800919532775879,0.5800919532775879,0.5800919532775879,9908,,,,,80169601,5614431,
2017-06-08,1898.8785400390625,2180.6376953125,,,,,,,,9171,,,,,80894283,4877511,
2017-06-09,1865.4072265625,2137.69677734375,,,,,,,,7974,,,,,79878375,4325278,
2017-06-10,1790.51416015625,3067.70947265625,,,,,,,,5358,,,,,82413027,3089632,
2017-06-11,1883.162841796875,3617.350830078125,,,,,,,,6907,,,,,80021431,4618224,
2017-06-12,1975.517333984375,2650.084716796875,,,,,,,,9976,,,,,79416554,6141091,
2017-06-13,1936.1900634765625,3348.62548828125,,,,,,,,9567,,,,,79084484,5493113,
2017-06-14,1803.2940673828125,1725.3870849609375,,,,,,,,6305,,,,,81450431,3300486,
2017-06-15,1905.261962890625,1576.66357421875,,,,,,,,8854,,,,,81239321,4982832,
2017-06-16,1833.0374755859375,1363.2510986328125,,,,,,,,6787,,,,,81333884,3791215,
2017-06-17,1764.989990234375,1529.50439453125,12.977703094482422,77.60845184326172,13.030746459960938,77.63406372070312,3.016939401626587,17.286945343017578,0.5008247494697571,7119,,,,,71427481,2668513,
2017-06-18,1726.92431640625,1056.1107177734375,,,,,,,,2708,,,,,76391889,2040479,
2017-06-19,1862.8916015625,1322.151123046875,,,,,,,,9784,,,,,81972926,4283774,
2017-06-20,1751.950927734375,1335.832763671875,,,,,,,,6166,,,,,82690999,2453386,
2017-06-21,1771.7757568359375,1250.6033935546875,,,,,,,,4166,,,,,65802722,2780472,
2017-06-22,1796.073486328125,1559.0528564453125,13.042427062988281,80.24272155761719,13.053508758544922,80.24884796142578,1.8827461004257202,4.726179599761963,0.5203841924667358,3620,,,,,61865688,3181355,
2017-06-23,1954.000244140625,3846.22705078125,,,,,,,,11183,,,,,75296907,5786953,
2017-06-24,1935.10791015625,1922.6988525390625,12.967448234558105,77.69891357421875,13.006631851196289,77.7171630859375,2.5487723350524902,14.752968788146973,0.5224430561065674,3879,,,,3208042,75317086,2046676,
2017-06-25,2001.9427490234375,3848.068115234375,13.03073501586914,77.63351440429688,13.03073501586914,77.63351440429688,,,,8919,,,,,67070515,6577947,
2017-06-26,1964.737548828125,4420.435546875,12.969202995300293,77.71617889404297,12.969202995300293,77.71617889404297,,,,9040,,,,,74341206,5964105,
2017-06-27,1957.2567138671875,3285.092529296875,,,,,,,,9680,,,,,79706038,5840682,
2017-06-28,1870.1724853515625,2291.3349609375,,,,,,,,9273,,,,,81929665,4403894,
2017-06-29,1864.5948486328125,2370.835693359375,,,,,,,,8822,,,,,80684005,4311873,
2017-06-30,1959.1219482421875,3160.594970703125,12.967676162719727,77.71532440185547,12.97057819366455,77.71617889404297,0.8107638359069824,1.7212311029434204,0.5136927962303162,11630,,,,,75026382,5871454,
2017-07-01,1833.398193359375,2771.367431640625,12.968783378601074,77.7160415649414,12.977043151855469,77.72198486328125,0.7834072113037109,0.7834072113037109,0.7834072113037109,8445,,,,,76830630,3797165,
2017-07-02,1711.4375,1911.04833984375,,,,,,,,4161,,,,,77714816,1784961,
2017-07-03,1712.86181640625,739.5923461914062,,,,,,,,4154,,,,,79430362,1808466,
2017-07-04,1942.93408203125,3761.25537109375,,,,,,,,9540,,,,,77009017,5604376,
2017-07-05,1830.66162109375,1634.7747802734375,,,,,,,,7621,,,,,77810069,3752016,
2017-07-06,1755.724365234375,460.334716796875,12.954096794128418,77.70417022705078,12.96207332611084,77.71040344238281,5.40964937210083,10.629528999328613,0.9007638692855835,5621,,,,,71450735,2515644,
2017-07-07,2464.01806640625,5245.947265625,13.027685165405273,76.56343841552734,31.634218215942383,77.70977783203125,5.765459060668945,37.47074890136719,0.5373700261116028,10881,,,,7083172,45951050,6631522,
2017-07-08,2575.190673828125,2925.08154296875,31.771574020385742,76.98357391357422,31.771574020385742,76.98357391357422,,,,10253,,,,9724270,63917434,5643076,
2017-07-09,1942.91455078125,2505.314208984375,31.691402435302734,77.03070068359375,32.19337844848633,77.19495391845703,8.236102104187012,15.002608299255371,0.5049424767494202,11261,,,,497128,54958907,5072747,
2017-07-10,2067.229736328125,677.0997314453125,,,,,,,,5371,,,,5340767,56322419,1947184,
2017-07-11,2382.14697265625,406.88641357421875,,,,,,,,9950,,,,10318273,70073387,1823247,
2017-07-12,2750.77099609375,7103.61328125,,,,,,,,17899,,,,9767596,46090009,8493627,
2017-07-13,1865.4583740234375,1945.8199462890625,,,,,,,,10867,,,,,65066888,4326122,
2017-07-14,2635.837890625,2963.50244140625,,,,,,,,13158,,,,11436301,59739334,4813956,
2017-07-15,2728.28076171875,546.1728515625,,,,,,,,8080,,,,16359741,57262223,1077240,
2017-07-16,2656.565673828125,3318.14697265625,,,,,,,,7808,,,,13498109,56495448,2952392,
2017-07-17,2057.45166015625,380.92864990234375,32.243961334228516,77.1837158203125,32.267677307128906,77.19493865966797,0.6693173050880432,4.184691429138184,0.5018541812896729,3483,,,,6393476,51769956,660779,
2017-07-18,1731.5439453125,1496.760986328125,,,,,,,,4193,,,,,35727450,2116698,
2017-07-19,1998.4073486328125,3419.240478515625,28.452045440673828,77.0515365600586,28.45634651184082,77.06085205078125,10.387020111083984,14.617596626281738,1.2451130151748657,8597,,,,600000,53101127,5878371,
2017-07-20,1746.747314453125,1798.054443359375,13.041094779968262,77.05218505859375,28.568952560424805,77.71006774902344,16.98949432373047,21.15456771850586,0.7813483476638794,4310,,,,,75830974,2367528,
2017-07-21,1819.9599609375,2230.7763671875,,,,,,,,4692,,,,,77771761,3575450,
2017-07-22,1825.83837890625,3303.08740234375,,,,,,,,5155,,,,,78267219,3672437,
2017-07-23,1687.813232421875,1046.7216796875,,,,,,,,1949,,,,,85004807,1395193,
2017-07-24,1792.0338134765625,1169.3756103515625,,,,,,,,6181,,,,,82541976,3114708,
2017-07-25,1841.371337890625,2476.14599609375,,,,,,,,7993,,,,,77680269,3928712,
2017-07-26,1681.811279296875,367.3647155761719,,,,,,,,2998,,,,,74630485,1296168,
2017-07-27,1719.72509765625,1088.162353515625,,,,,,,,4596,,,,,84285755,1921697,
2017-07-28,1817.788330078125,3185.89892578125,,,,,,,,6274,,,,,78473802,3539622,
2017-07-29,2053.0419921875,4963.419921875,,,,,,,,14085,,,,,61913625,7421025,
2017-07-30,1920.0833740234375,4316.11083984375,12.968863487243652,77.7152328491211,12.973206520080566,77.71627807617188,1.4945310354232788,2.5741257667541504,0.5085455775260925,8570,,,,,81134615,5227369,
2017-07-31,1878.519775390625,2068.37939453125,,,,,,,,9442,,,,,80487809,4541620,
2017-08-01,1833.59130859375,1582.724609375,,,,,,,,7725,,,,,80768305,3800351,
2017-08-02,1704.440673828125,270.5093078613281,,,,,,,,5277,,,,,83264943,1669523,
2017-08-03,1834.85009765625,772.6993408203125,,,,,,,,7849,,,,,80185413,3821122,
2017-08-04,1945.453857421875,1029.30029296875,,,,,,,,12053,,,,,79642673,5645956,
2017-08-05,1750.43212890625,808.205810546875,,,,,,,,3495,,,,,82758813,2428327,
2017-08-06,1816.1201171875,3126.1279296875,12.969191551208496,77.71613311767578,12.969311714172363,77.71620178222656,,,,5887,,,,,76357575,3512103,
2017-08-07,1766.2606201171875,1647.591552734375,12.958504676818848,77.66790771484375,14.465511322021484,78.81907653808594,2.0031752586364746,10.825637817382812,0.5028836131095886,7945,,,,,59486123,2689474,
2017-08-08,1907.0565185546875,2445.64013671875,14.473794937133789,78.82315826416016,14.478636741638184,78.84012603759766,0.7093315720558167,3.7626194953918457,0.5033983588218689,10402,,,,,76569617,5012404,
2017-08-09,1696.5504150390625,734.8234252929688,12.969202995300293,77.66748809814453,13.479253768920898,78.29853820800781,16.163686752319336,23.1763973236084,0.5466349720954895,3070,,,,,58501305,1539345,
2017-08-10,1777.57421875,1184.1285400390625,12.968953132629395,77.71617889404297,12.96924877166748,77.71649169921875,,,,6521,,,,,81482910,2876145,
2017-08-11,1888.4027099609375,2215.07666015625,12.957837104797363,77.7158432006836,12.958396911621094,77.71698760986328,,,,7794,,,,,78975419,4704675,
2017-08-12,1813.691650390625,1407.7486572265625,,,,,,,,4809,,,,,82927969,3472031,
2017-08-13,1668.1697998046875,767.9691162109375,12.95011043548584,77.7127914428711,12.950251579284668,77.71351623535156,1.1056233644485474,1.1056233644485474,1.1056233644485474,2066,,,,,82317481,1071100,
2017-08-14,1887.752197265625,3500.671875,,,,,,,,9087,,,,,79355017,4693943,
2017-08-15,1766.2484130859375,2942.272705078125,,,,,,,,5128,,,,,83469922,2689275,
2017-08-16,1921.8310546875,3488.111328125,,,,,,,,8489,,,,,78965107,4232913,325947
2017-08-17,1845.342529296875,1831.4775390625,,,,,,,,8451,,,,,78805830,3994236,
2017-08-18,1848.517333984375,2596.5947265625,,,,,,,,7355,,,,,81169381,4046620,
2017-08-19,1845.16259765625,3788.687255859375,,,,,,,,6877,,,,,79894534,3991268,
2017-08-20,2247.244140625,3418.122802734375,12.97815990447998,77.43302917480469,13.04765510559082,77.58218383789062,8.64600658416748,19.564077377319336,0.9990758299827576,13655,,,,3364102,62154635,7029755,
